image_link,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/61AcKNWU8cL.jpg,366962,width,5.2 centimetre
https://m.media-amazon.com/images/I/31P1kRc91BL.jpg,311997,width,90.0 centimetre
https://m.media-amazon.com/images/I/51Vn5SnudSL.jpg,132401,width,14.0 centimetre
https://m.media-amazon.com/images/I/51upU1D3NiL.jpg,210293,width,2.75 inch
https://m.media-amazon.com/images/I/51fpgpE2ItL.jpg,579652,width,30.0 centimetre
https://m.media-amazon.com/images/I/617t9db7PqL.jpg,656960,width,11.5 centimetre
https://m.media-amazon.com/images/I/51tR9KIY8vL.jpg,598375,width,6.0 centimetre
https://m.media-amazon.com/images/I/61FL36j4I+L.jpg,640408,width,2.0 inch
https://m.media-amazon.com/images/I/619iqvmB6pL.jpg,594224,width,11.0 inch
https://m.media-amazon.com/images/I/51pG+BN+QIL.jpg,521308,width,140.0 centimetre
https://m.media-amazon.com/images/I/51KVvfs9QGL.jpg,640408,width,2.3 inch
https://m.media-amazon.com/images/I/51esA5TUtHL.jpg,801829,width,75.0 centimetre
https://m.media-amazon.com/images/I/51-jHqrQiLL.jpg,446789,width,90.0 centimetre
https://m.media-amazon.com/images/I/610Hbv0FD-L.jpg,107694,width,94.0 centimetre
https://m.media-amazon.com/images/I/611A0BfFxZL.jpg,722930,width,1.56 inch
https://m.media-amazon.com/images/I/610TT-a7eKL.jpg,487566,width,50.0 inch
https://m.media-amazon.com/images/I/618DWpczSgL.jpg,752266,width,350.0 millimetre
https://m.media-amazon.com/images/I/41KHMQ4OdRL.jpg,156839,width,14.0 millimetre
https://m.media-amazon.com/images/I/51IuMI7Nu-L.jpg,752266,width,23.0 centimetre
https://m.media-amazon.com/images/I/51n0xJFAjsL.jpg,823083,width,7.6 centimetre
https://m.media-amazon.com/images/I/51nu8D8SzQL.jpg,362818,width,14.5 centimetre
https://m.media-amazon.com/images/I/51ORjgq51ML.jpg,254590,width,8.5 inch
https://m.media-amazon.com/images/I/51mrqMBT3sL.jpg,752266,width,70.0 centimetre
https://m.media-amazon.com/images/I/51QXVwaC0tL.jpg,594224,width,6.0 centimetre
https://m.media-amazon.com/images/I/6164OEkH94L.jpg,801829,width,57.0 centimetre
https://m.media-amazon.com/images/I/619nk-lqfRL.jpg,106003,width,3.3 inch
https://m.media-amazon.com/images/I/51qPqD4koaL.jpg,764618,width,31.5 centimetre
https://m.media-amazon.com/images/I/61BoedEEn9L.jpg,810266,width,2.87 inch
https://m.media-amazon.com/images/I/6122GL35g4L.jpg,156839,width,60.0 millimetre
https://m.media-amazon.com/images/I/61FFRw2DNrS.jpg,842895,width,0.9 inch
