image_link,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/51hTdpHTbML.jpg,993359,item_weight,55 gram
https://m.media-amazon.com/images/I/810iCx2RouL.jpg,860821,voltage,5.0 volt
https://m.media-amazon.com/images/I/61ci++osEKL.jpg,329793,item_weight,170.0 gram
https://m.media-amazon.com/images/I/71vGPvK8OXL.jpg,601746,item_weight,"[260.0, 280.0] gram"
https://m.media-amazon.com/images/I/61W8BxCZ01L.jpg,866516,item_weight,200.0 gram
https://m.media-amazon.com/images/I/81iaP6MXAQL.jpg,654649,item_weight,2.4 gram
https://m.media-amazon.com/images/I/61JG1CHzz-L.jpg,396159,item_weight,345.0 gram
https://m.media-amazon.com/images/I/41E6aN7k+BL.jpg,752266,voltage,220.0 volt
https://m.media-amazon.com/images/I/71p53zInx8L.jpg,752266,voltage,220.0 volt
https://m.media-amazon.com/images/I/41zEkn7zJlL.jpg,752266,voltage,220.0 volt
https://m.media-amazon.com/images/I/71tGgxdZy8L.jpg,752266,voltage,220.0 volt
https://m.media-amazon.com/images/I/61DI7nEhfXL.jpg,752266,voltage,220.0 volt
https://m.media-amazon.com/images/I/614THSfy+SL.jpg,523149,item_weight,4.0 gram
https://m.media-amazon.com/images/I/61f-IP2JQ2S.jpg,459516,item_volume,50.0 millilitre
https://m.media-amazon.com/images/I/71gHzIk7m8S.jpg,459516,item_volume,"[2.5, 3.0] millilitre"
https://m.media-amazon.com/images/I/61aIaHtcL+L.jpg,752266,voltage,110.0 volt
https://m.media-amazon.com/images/I/71JtqE8bHAL.jpg,881883,item_weight,8.0 kilogram
https://m.media-amazon.com/images/I/41UW3zuGYhL.jpg,299791,item_weight,4.7 gram
https://m.media-amazon.com/images/I/71UpdZFhyUL.jpg,275506,item_weight,5.0 gram
https://m.media-amazon.com/images/I/91zSeCXMjNL.jpg,281678,item_weight,2.5 gram
https://m.media-amazon.com/images/I/81sH0VDSDdL.jpg,844474,item_weight,1000.0 gram
https://m.media-amazon.com/images/I/61D04dMV27L.jpg,252782,item_weight,200.0 gram
https://m.media-amazon.com/images/I/714nUkBzFQS.jpg,630869,item_weight,6.6 gram
https://m.media-amazon.com/images/I/71oRkJYkr9L.jpg,529606,item_weight,623 gram
https://m.media-amazon.com/images/I/81Zp9NIJ5KL.jpg,529606,item_weight,623 gram
https://m.media-amazon.com/images/I/91tqTw8I3fL.jpg,529606,item_weight,411 gram
https://m.media-amazon.com/images/I/61zclI7eHbL.jpg,564709,item_weight,50 kilogram
https://m.media-amazon.com/images/I/71SzO13MtPL.jpg,281678,item_weight,35 gram
https://m.media-amazon.com/images/I/71PkN8ha17L.jpg,281678,item_weight,35 gram
https://m.media-amazon.com/images/I/71t8qZiaYrL.jpg,281678,item_weight,35 gram
https://m.media-amazon.com/images/I/714ewOcA7oL.jpg,273748,item_weight,0.8 kilogram
https://m.media-amazon.com/images/I/51XY1OM2dPL.jpg,308856,item_weight,220.0 gram
https://m.media-amazon.com/images/I/71G-0ks2fTS.jpg,965518,item_weight,7 kilogram
https://m.media-amazon.com/images/I/81Jkg1oEZrL.jpg,192132,item_weight,2.0 gram
https://m.media-amazon.com/images/I/81BbiML7YVL.jpg,892291,item_weight,5.0 gram
https://m.media-amazon.com/images/I/71AvAoZhHsL.jpg,308856,item_weight,2.0 kilogram
https://m.media-amazon.com/images/I/61ucrjrLvWL.jpg,308856,item_weight,2.0 kilogram
https://m.media-amazon.com/images/I/71rfnuCX7UL.jpg,308856,item_weight,2.0 kilogram
https://m.media-amazon.com/images/I/71Zs5VEQILL.jpg,281678,item_weight,3.64 gram
https://m.media-amazon.com/images/I/71dyM2Ug0LL.jpg,281678,item_weight,3.64 gram
https://m.media-amazon.com/images/I/71XoPphbJAL.jpg,487566,item_weight,200.0 gram
https://m.media-amazon.com/images/I/71uv4GqFNXL.jpg,847223,item_weight,2.4 gram
https://m.media-amazon.com/images/I/810t9bSmO7L.jpg,847223,item_weight,"[6.0, 10.0] gram"
https://m.media-amazon.com/images/I/71RVTHP9r3S.jpg,132401,item_weight,30.0 gram
https://m.media-amazon.com/images/I/816L2ylmjBL.jpg,487566,item_weight,250.0 gram
https://m.media-amazon.com/images/I/81u-qvBIa3L.jpg,334327,item_weight,14.0 gram
https://m.media-amazon.com/images/I/71ELUh5IerL.jpg,459516,item_weight,300.0 gram
