image_link,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/51wBWgp6gcL.jpg,731252,height,5.7 inch
https://m.media-amazon.com/images/I/51-kre11a-L.jpg,526954,height,40.0 millimetre
https://m.media-amazon.com/images/I/51XIdX3YCBL.jpg,731252,height,11.5 centimetre
https://m.media-amazon.com/images/I/41j8V60+V8L.jpg,347404,height,8.0 centimetre
https://m.media-amazon.com/images/I/41COkqZ0jwL.jpg,860080,height,64.0 centimetre
https://m.media-amazon.com/images/I/51VkAALnf7L.jpg,970563,height,200.0 millimetre
https://m.media-amazon.com/images/I/6161EmuXYKL.jpg,466317,height,9.1 centimetre
https://m.media-amazon.com/images/I/61CU6XvYPvL.jpg,599317,height,100.0 millimetre
https://m.media-amazon.com/images/I/41bJgL6Bi8L.jpg,483370,height,20.0 centimetre
https://m.media-amazon.com/images/I/51Z1psoxfSL.jpg,120219,height,11.0 centimetre
https://m.media-amazon.com/images/I/615CNn4zCeL.jpg,478357,height,75.0 centimetre
https://m.media-amazon.com/images/I/615RV4yuOPL.jpg,120219,height,2.2 inch
https://m.media-amazon.com/images/I/51qRUGH+UXL.jpg,292475,height,14.0 centimetre
https://m.media-amazon.com/images/I/51tuSOhiM7L.jpg,416664,height,48.0 centimetre
https://m.media-amazon.com/images/I/61D0RgApsGL.jpg,478357,height,23.2 inch
https://m.media-amazon.com/images/I/51-gj40bCvL.jpg,311997,height,181.0 centimetre
https://m.media-amazon.com/images/I/51yW6gk112L.jpg,524117,height,8.0 centimetre
https://m.media-amazon.com/images/I/61B8GFVtuHS.jpg,249345,height,2.0 inch
https://m.media-amazon.com/images/I/51gfZ2fE2nL.jpg,453674,height,5.0 inch
https://m.media-amazon.com/images/I/51oTkYvpivL.jpg,918186,height,23.0 centimetre
https://m.media-amazon.com/images/I/51r4tj20oSL.jpg,858439,height,35.0 centimetre
https://m.media-amazon.com/images/I/61BhN4UmzqL.jpg,844474,height,43.0 centimetre
https://m.media-amazon.com/images/I/51-Hgf0tiHL.jpg,149708,height,25.0 centimetre
https://m.media-amazon.com/images/I/61D2vSUhV9L.jpg,161371,height,6.0 inch
https://m.media-amazon.com/images/I/610CJi9W5+L.jpg,648011,height,55.0 millimetre
https://m.media-amazon.com/images/I/415l1-ybynL.jpg,801829,height,35.8 inch
https://m.media-amazon.com/images/I/61B8bQPuvES.jpg,751532,height,15.0 centimetre
https://m.media-amazon.com/images/I/51B6VG4mgdL.jpg,292475,height,6.5 centimetre
https://m.media-amazon.com/images/I/51CWnffJZYL.jpg,861555,height,9.0 centimetre
https://m.media-amazon.com/images/I/51gKhRg353S.jpg,524117,height,5.67 inch
https://m.media-amazon.com/images/I/51AHCiHkhjL.jpg,276611,height,75.0 centimetre
https://m.media-amazon.com/images/I/61FqPht7fTL.jpg,347404,height,26.4 centimetre
https://m.media-amazon.com/images/I/61FuS0UvWRL.jpg,403664,height,26.0 centimetre
https://m.media-amazon.com/images/I/51jbwqLe62L.jpg,611510,height,17.7 inch
https://m.media-amazon.com/images/I/51M4VlUhx5L.jpg,801829,height,95.0 centimetre
