image_link,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/61oEsEd+Y2L.jpg,934747,item_weight,1.91 gram
https://m.media-amazon.com/images/I/81Yhuvc5ZUS.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/8149PvE+6WL.jpg,866950,item_weight,290.0 gram
https://m.media-amazon.com/images/I/71zmNoI2FIL.jpg,523149,item_weight,1.4 gram
https://m.media-amazon.com/images/I/71gUyDIxyAL.jpg,150535,item_weight,9.0 ounce
https://m.media-amazon.com/images/I/71nuXof1ceL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/61iPelhGb7L.jpg,308856,item_weight,25.0 gram
https://m.media-amazon.com/images/I/71+0AJT3P0L.jpg,459516,item_volume,4.0 quart
https://m.media-amazon.com/images/I/619AKg9rx3L.jpg,523149,item_weight,1.0 gram
https://m.media-amazon.com/images/I/71H9vy23oAL.jpg,145452,item_weight,360.0 gram
https://m.media-amazon.com/images/I/71L9JtU7NML.jpg,523149,item_weight,7.3 gram
https://m.media-amazon.com/images/I/71PFC915UcL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/71ICZij9fJS.jpg,487566,item_weight,200.0 gram
https://m.media-amazon.com/images/I/61v7XCkAHPL.jpg,654649,item_weight,4175.0 gram
https://m.media-amazon.com/images/I/61dvptlXZUL.jpg,589105,item_weight,5.0 milligram
https://m.media-amazon.com/images/I/51wxbdBAEhL.jpg,299791,item_weight,5.0 gram
https://m.media-amazon.com/images/I/519suDbk0IL.jpg,329793,item_weight,5000.0 gram
https://m.media-amazon.com/images/I/61I1f5ZgdxL.jpg,524635,item_weight,2.0 gram
https://m.media-amazon.com/images/I/41sLUBO-qkL.jpg,524635,item_weight,2.0 gram
https://m.media-amazon.com/images/I/411dOIuJkVL.jpg,524635,item_weight,2.0 gram
https://m.media-amazon.com/images/I/41I3EM-hK-L.jpg,524635,item_weight,2.0 gram
https://m.media-amazon.com/images/I/91H2BK1XSYL.jpg,411423,item_weight,220.0 gram
https://m.media-amazon.com/images/I/712fyp4tlwL.jpg,641642,voltage,5.0 volt
https://m.media-amazon.com/images/I/61Iq1DGh8sL.jpg,892291,wattage,233.0 watt
https://m.media-amazon.com/images/I/61NqRKdrnRL.jpg,523149,item_weight,3.0 gram
https://m.media-amazon.com/images/I/61ZkTL7oIGL.jpg,709627,voltage,1.5 volt
https://m.media-amazon.com/images/I/71fFzYI3SKL.jpg,709627,voltage,1.5 volt
https://m.media-amazon.com/images/I/71VKMbhFvYL.jpg,892291,wattage,30.0 watt
