image_link,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/71PelBiBneL.jpg,630869,item_weight,19.7 gram
https://m.media-amazon.com/images/I/61PVqePJ2BL.jpg,375816,item_weight,224.0 gram
https://m.media-amazon.com/images/I/A1B6lMNlICL.jpg,396159,item_weight,300.0 gram
https://m.media-amazon.com/images/I/71cuB4l3M7S.jpg,120219,maximum_weight_recommendation,200.0 ton
https://m.media-amazon.com/images/I/71hqTQi6yzL.jpg,369753,item_volume,6.5 fluid ounce
https://m.media-amazon.com/images/I/31QG3nG+NkL.jpg,558374,item_weight,100.0 gram
https://m.media-amazon.com/images/I/51CO27rzFIL.jpg,299791,item_weight,6.0 gram
https://m.media-amazon.com/images/I/51YYu+UAYpL.jpg,892291,wattage,30.0 watt
https://m.media-amazon.com/images/I/71amce+V4oL.jpg,179080,wattage,1200.0 watt
https://m.media-amazon.com/images/I/61+PzFpihBL.jpg,983323,voltage,12.0 volt
https://m.media-amazon.com/images/I/71rE-ajo7QL.jpg,120219,maximum_weight_recommendation,40.0 pound
https://m.media-amazon.com/images/I/71ylj79eaaL.jpg,120219,maximum_weight_recommendation,40.0 pound
https://m.media-amazon.com/images/I/81W2tXRBfbL.jpg,459516,item_weight,3875.0 milligram
https://m.media-amazon.com/images/I/71tiCS+7MIL.jpg,459516,item_weight,3875.0 milligram
https://m.media-amazon.com/images/I/71sgYl5yWaL.jpg,459516,item_weight,3875.0 milligram
https://m.media-amazon.com/images/I/71wq1sYnWqL.jpg,459516,item_weight,3875.0 milligram
https://m.media-amazon.com/images/I/71Z3ddbnzSL.jpg,459516,item_weight,1.0 ounce
https://m.media-amazon.com/images/I/51RDuV2kK0L.jpg,929999,item_weight,365.0 gram
https://m.media-amazon.com/images/I/61N8-8gMcTL.jpg,459516,item_volume,100.0 millilitre
https://m.media-amazon.com/images/I/51sslDTLYeL.jpg,459516,item_volume,100.0 millilitre
https://m.media-amazon.com/images/I/41NJc-UqZ0L.jpg,459516,item_volume,3.0 millilitre
https://m.media-amazon.com/images/I/91Nn8RU-P5L.jpg,221399,maximum_weight_recommendation,150.0 kilogram
https://m.media-amazon.com/images/I/41w9HxurK8L.jpg,934747,item_weight,13.0 gram
https://m.media-amazon.com/images/I/71kwfsRz8uL.jpg,249638,item_weight,78.0 gram
https://m.media-amazon.com/images/I/71Sxhd9i02L.jpg,983323,wattage,13.0 watt
https://m.media-amazon.com/images/I/71Rqca6elkL.jpg,557758,item_weight,35.0 gram
https://m.media-amazon.com/images/I/81IeTqsTNPL.jpg,557758,item_weight,"[6.0, 8.0] ounce"
https://m.media-amazon.com/images/I/81RUMrZozqL.jpg,557758,item_weight,35.0 gram
https://m.media-amazon.com/images/I/71Q5LlaUJfL.jpg,273748,item_weight,1.0 gram
https://m.media-amazon.com/images/I/7114nD0+c1L.jpg,299791,item_weight,125.0 pound
https://m.media-amazon.com/images/I/61ngj4jvDaL.jpg,558374,item_weight,1.168 gram
https://m.media-amazon.com/images/I/61JBt8dHqIL.jpg,365637,item_weight,500.0 gram
https://m.media-amazon.com/images/I/61gstkuSrhL.jpg,365637,item_weight,500.0 gram
https://m.media-amazon.com/images/I/81Iz0+kLUeL.jpg,751532,item_weight,2.4 gram
https://m.media-amazon.com/images/I/81ChVMuS4NL.jpg,993359,item_weight,1 kilogram
https://m.media-amazon.com/images/I/7117vvJ0ukL.jpg,519155,item_weight,1.2 kilogram
https://m.media-amazon.com/images/I/71LaoPsG+SL.jpg,731432,item_weight,250 milligram
https://m.media-amazon.com/images/I/617xiyMH4aL.jpg,731432,item_weight,250 milligram
https://m.media-amazon.com/images/I/81Sdd18NseL.jpg,630390,item_weight,2.2 pound
https://m.media-amazon.com/images/I/814eCfzjo1L.jpg,488883,maximum_weight_recommendation,250 pound
