image_link,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/71c6jmp14dL.jpg,731432,item_weight,27.0 gram
https://m.media-amazon.com/images/I/51h9nOVgDAL.jpg,271537,voltage,"[110.0, 120.0] volt"
https://m.media-amazon.com/images/I/81a9sVNFC4L.jpg,459516,item_weight,160.0 milligram
https://m.media-amazon.com/images/I/81sBoSUHIYL.jpg,459516,item_weight,141.0 gram
https://m.media-amazon.com/images/I/81EWfRYfqZL.jpg,731432,item_weight,8.0 ounce
https://m.media-amazon.com/images/I/711-IBJkq3L.jpg,731432,item_weight,500.0 milligram
https://m.media-amazon.com/images/I/61-i9enp2rL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/81eIQvUwo6L.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/4172eqT1j3L.jpg,299791,item_weight,20.0 gram
https://m.media-amazon.com/images/I/71bI9wICRZL.jpg,641642,voltage,12.0 volt
https://m.media-amazon.com/images/I/51CEadttzNL.jpg,675317,item_weight,3.0 ton
https://m.media-amazon.com/images/I/61a6CWe4fiL.jpg,411423,item_weight,1.0 kilogram
https://m.media-amazon.com/images/I/7128YVWG7+L.jpg,804621,item_weight,280.0 gram
https://m.media-amazon.com/images/I/710YJNyF8sL.jpg,281678,item_weight,125.0 milligram
https://m.media-amazon.com/images/I/71VarqI+xLL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/61yBesrj8TL.jpg,635528,item_weight,325.0 gram
https://m.media-amazon.com/images/I/81T3Zm1F-DL.jpg,483370,item_weight,283.0 gram
https://m.media-amazon.com/images/I/71ds2TZeXLL.jpg,396159,item_weight,700.0 gram
https://m.media-amazon.com/images/I/71eajXIyUcL.jpg,866516,item_weight,0.7 pound
https://m.media-amazon.com/images/I/81HGrCtasLL.jpg,507988,item_weight,400.0 gram
https://m.media-amazon.com/images/I/71tvrMOvXJL.jpg,507467,item_weight,180.0 gram
https://m.media-amazon.com/images/I/61D3xFmfI7L.jpg,179080,wattage,1000.0 watt
https://m.media-amazon.com/images/I/416x9rYdvaL.jpg,369753,item_volume,0.59 cubic inch
https://m.media-amazon.com/images/I/51IlTl3SbdL.jpg,847223,item_weight,1.0 gram
https://m.media-amazon.com/images/I/71LRWUCzxLL.jpg,881883,item_weight,1.0 ton
