image_link,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/81MeGWKUJQL.jpg,281678,item_weight,33.0 gram
https://m.media-amazon.com/images/I/71BfH5yQIML.jpg,449021,item_weight,8.0 ounce
https://m.media-amazon.com/images/I/71m3FlvTNbL.jpg,523149,item_weight,6.0 gram
https://m.media-amazon.com/images/I/71F12FdAjAL.jpg,225091,item_weight,10.0 kilogram
https://m.media-amazon.com/images/I/61QtuI-VY7S.jpg,916768,item_weight,135.0 gram
https://m.media-amazon.com/images/I/71SJwcp8eTL.jpg,892291,wattage,3.0 watt
https://m.media-amazon.com/images/I/71PIBV2WGQL.jpg,589105,item_weight,5.0 gram
https://m.media-amazon.com/images/I/71RQjVyY3SL.jpg,881883,item_weight,1.0 ton
https://m.media-amazon.com/images/I/71bzegKCW6L.jpg,519155,item_weight,175101.0 gram
https://m.media-amazon.com/images/I/81uBNP1m+GL.jpg,373285,item_volume,10.5 fluid ounce
https://m.media-amazon.com/images/I/61sFugkSrXL.jpg,524635,item_weight,1440.0 milligram
https://m.media-amazon.com/images/I/51yzrS5MC0L.jpg,675317,item_weight,15.0 gram
https://m.media-amazon.com/images/I/9117e6BwfSL.jpg,501250,voltage,230.0 volt
https://m.media-amazon.com/images/I/71AwrYya1JL.jpg,281678,item_weight,37.5 gram
https://m.media-amazon.com/images/I/71M4dh9mCRL.jpg,281678,item_weight,1.5 gram
https://m.media-amazon.com/images/I/71stpkFaDHL.jpg,281678,item_weight,1.5 gram
https://m.media-amazon.com/images/I/81g7l5pCrpL.jpg,254449,item_weight,3000.0 microgram
https://m.media-amazon.com/images/I/71pvJu8rmzL.jpg,254449,item_weight,3000.0 microgram
https://m.media-amazon.com/images/I/51D+5f1R0gL.jpg,120569,item_weight,23.0 gram
https://m.media-amazon.com/images/I/61SE5Qp1BYL.jpg,524635,item_weight,2.5 gram
https://m.media-amazon.com/images/I/71JliBN39eL.jpg,192132,item_weight,2.0 pound
https://m.media-amazon.com/images/I/81fVTDmZ8RL.jpg,192132,item_weight,2.0 pound
https://m.media-amazon.com/images/I/91xP8wWXjeL.jpg,192132,item_weight,2.0 pound
https://m.media-amazon.com/images/I/61iHANw80mL.jpg,881883,item_weight,50.0 gram
https://m.media-amazon.com/images/I/71iWGSuA25L.jpg,550840,item_weight,30.0 pound
https://m.media-amazon.com/images/I/81zvdWHb2dL.jpg,908443,item_weight,3.8 gram
https://m.media-amazon.com/images/I/614nYPvOSaL.jpg,281678,item_weight,1.2 gram
https://m.media-amazon.com/images/I/612zXkGi72L.jpg,442321,item_weight,15.0 kilogram
https://m.media-amazon.com/images/I/71vE34Qx7VL.jpg,844474,item_weight,0.65 kilogram
https://m.media-amazon.com/images/I/71sRk0PAZZL.jpg,639090,item_weight,71.0 gram
https://m.media-amazon.com/images/I/612QVIUPX1L.jpg,794161,item_weight,9.0 gram
https://m.media-amazon.com/images/I/51Ih4cmb6zL.jpg,416664,item_weight,1.5 kilogram
https://m.media-amazon.com/images/I/61vpox-DZWL.jpg,483370,item_weight,13.6 ounce
https://m.media-amazon.com/images/I/61SjrW8Rz2L.jpg,459516,item_weight,1.0 ton
https://m.media-amazon.com/images/I/61bSjrmoPrL.jpg,752266,wattage,40.0 watt
https://m.media-amazon.com/images/I/41Xbhii3VnL.jpg,993359,item_weight,25 gram
https://m.media-amazon.com/images/I/71cLob7i6wL.jpg,750220,item_weight,400 gram
https://m.media-amazon.com/images/I/71puaqso8yL.jpg,639090,item_weight,42 gram
https://m.media-amazon.com/images/I/61rBkxpeE2L.jpg,750220,item_weight,1 kilogram
https://m.media-amazon.com/images/I/41UvA8OzchL.jpg,529606,item_weight,538 gram
https://m.media-amazon.com/images/I/81mW2gnj-EL.jpg,365637,item_weight,320.0 gram
https://m.media-amazon.com/images/I/811SO0wkzAL.jpg,365637,item_weight,320.0 gram
https://m.media-amazon.com/images/I/71TkSkhxVNL.jpg,365637,item_weight,320.0 gram
https://m.media-amazon.com/images/I/71pFX05TieS.jpg,276700,wattage,300.0 watt
https://m.media-amazon.com/images/I/61c8GpaugoL.jpg,599772,item_weight,10.0 ounce
https://m.media-amazon.com/images/I/61hSS4vTISL.jpg,523149,item_weight,19.0 gram
https://m.media-amazon.com/images/I/61Pkp-+lHEL.jpg,254449,item_weight,165.0 milligram
https://m.media-amazon.com/images/I/61McpTkUMPL.jpg,254449,item_weight,165.0 milligram
https://m.media-amazon.com/images/I/51rPitMOr6L.jpg,709627,item_weight,2.2 pound
https://m.media-amazon.com/images/I/61WIv8aKHbL.jpg,752266,wattage,10.0 watt
https://m.media-amazon.com/images/I/61AxxSomzqL.jpg,524635,item_weight,98.91 gram
https://m.media-amazon.com/images/I/51xaoZdRpGL.jpg,524635,item_weight,100.0 gram
https://m.media-amazon.com/images/I/51CeXmizXuL.jpg,524635,item_weight,100.0 gram
https://m.media-amazon.com/images/I/51MBJ9B15vL.jpg,752266,wattage,36.0 watt
https://m.media-amazon.com/images/I/51MBJ9B15vL.jpg,752266,height,10.0 centimetre
https://m.media-amazon.com/images/I/71-dTtZ5+QL.jpg,993359,item_weight,113.0 gram
https://m.media-amazon.com/images/I/31YKvqnQTiL.jpg,297918,item_weight,17.0 gram
https://m.media-amazon.com/images/I/71MdRsdSxwS.jpg,254449,item_weight,250.0 gram
https://m.media-amazon.com/images/I/61+NYu3fnOL.jpg,675317,item_weight,21.0 gram
https://m.media-amazon.com/images/I/6193eb4GWxL.jpg,648011,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/61R8PZxSWEL.jpg,501250,voltage,230.0 volt
https://m.media-amazon.com/images/I/61WiXtHIryL.jpg,501250,voltage,230.0 volt
https://m.media-amazon.com/images/I/61KAICGXc0L.jpg,731432,item_weight,1.0 ounce
https://m.media-amazon.com/images/I/71z2FUAMcLL.jpg,731432,item_weight,2000.0 milligram
https://m.media-amazon.com/images/I/51Y4fFizTVL.jpg,601746,item_weight,6.0 gram
https://m.media-amazon.com/images/I/71w1f67NOeL.jpg,254449,item_volume,2.0 millilitre
https://m.media-amazon.com/images/I/61DJRSKEXyL.jpg,983323,wattage,14.0 watt
https://m.media-amazon.com/images/I/71QsB1EssHL.jpg,983323,wattage,14.0 watt
https://m.media-amazon.com/images/I/51GXFBR4W7L.jpg,983323,wattage,14.0 watt
https://m.media-amazon.com/images/I/51dyy2iS-YL.jpg,983323,wattage,14.0 watt
https://m.media-amazon.com/images/I/619DGOW78nL.jpg,557758,item_weight,183.0 gram
https://m.media-amazon.com/images/I/71N5EhYcW-L.jpg,459516,item_weight,120.0 milligram
https://m.media-amazon.com/images/I/81mxaUoIxmL.jpg,281678,item_weight,55.0 gram
https://m.media-amazon.com/images/I/81Cx+pKXoBL.jpg,281678,item_weight,45.0 gram
https://m.media-amazon.com/images/I/91UExtkbioL.jpg,281678,item_weight,45.0 gram
https://m.media-amazon.com/images/I/613oQdwkyrL.jpg,523149,item_weight,10.0 gram
https://m.media-amazon.com/images/I/71cEYdan-sL.jpg,518578,item_weight,160.0 kilogram
https://m.media-amazon.com/images/I/71H42MAJcZL.jpg,752266,voltage,5.0 volt
https://m.media-amazon.com/images/I/61H5jh6dmZL.jpg,299791,item_weight,17.0 gram
https://m.media-amazon.com/images/I/71CdnFlXxyL.jpg,281678,item_volume,8.0 fluid ounce
https://m.media-amazon.com/images/I/71eszw4f-UL.jpg,178958,item_weight,3.8 kilogram
https://m.media-amazon.com/images/I/61-cmE8GxxL.jpg,675317,item_weight,8.0 pound
https://m.media-amazon.com/images/I/81wONZUWwHL.jpg,107694,item_weight,150.0 pound
https://m.media-amazon.com/images/I/410-RUQZ0zL.jpg,524635,item_weight,20.0 gram
https://m.media-amazon.com/images/I/619caAe6t4S.jpg,120219,maximum_weight_recommendation,37.0 gram
https://m.media-amazon.com/images/I/710UAfwfQYL.jpg,983323,wattage,225.0 watt
https://m.media-amazon.com/images/I/31MdpbWEdNL.jpg,375816,item_weight,28.0 gram
