image_link,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/51nO5PO7uqL.jpg,648011,width,13.2 millimetre
https://m.media-amazon.com/images/I/51LMqU6jeEL.jpg,120219,width,4.3 inch
https://m.media-amazon.com/images/I/616txggYiUL.jpg,916768,width,5.5 inch
https://m.media-amazon.com/images/I/616txggYiUL.jpg,916768,depth,30.0 centimetre
https://m.media-amazon.com/images/I/41a3-aqM3DL.jpg,234571,width,0.677 inch
https://m.media-amazon.com/images/I/51GLtwuhksL.jpg,945489,width,5.0 centimetre
https://m.media-amazon.com/images/I/51GV8T5SH8L.jpg,425150,width,15.0 centimetre
https://m.media-amazon.com/images/I/41u9QBDdZDL.jpg,724384,width,7.5 centimetre
https://m.media-amazon.com/images/I/61+STDYv9tL.jpg,784538,width,130.0 centimetre
https://m.media-amazon.com/images/I/51B3dFIfryL.jpg,960361,width,39.0 centimetre
https://m.media-amazon.com/images/I/51mBPf-+pJL.jpg,243137,width,5.0 foot
https://m.media-amazon.com/images/I/615VALl1bZL.jpg,245652,width,18.8 centimetre
https://m.media-amazon.com/images/I/51wngHlQGtL.jpg,594224,width,22.6 centimetre
https://m.media-amazon.com/images/I/51qwaNxMu9L.jpg,589105,width,4.0 centimetre
https://m.media-amazon.com/images/I/61ENPBy5HLL.jpg,757743,width,15.5 centimetre
https://m.media-amazon.com/images/I/51MQzB5uPBL.jpg,630877,width,160.0 millimetre
https://m.media-amazon.com/images/I/41e8svR+ynL.jpg,115666,width,47.24 inch
https://m.media-amazon.com/images/I/51WQvC5fYmL.jpg,119607,width,25.0 centimetre
https://m.media-amazon.com/images/I/51-SavHfG3L.jpg,752266,width,7.1 inch
https://m.media-amazon.com/images/I/513RLYUVjaL.jpg,866516,width,15.0 centimetre
https://m.media-amazon.com/images/I/61+ZWJtzVjL.jpg,478357,width,13.38 inch
https://m.media-amazon.com/images/I/617OIFNp8kL.jpg,599772,width,14.2 inch
https://m.media-amazon.com/images/I/613dAXrTF9L.jpg,784538,width,14.0 inch
https://m.media-amazon.com/images/I/51cOCpLxPnL.jpg,119607,width,7.28 inch
https://m.media-amazon.com/images/I/41OvAtUWVTL.jpg,826444,width,15.0 centimetre
https://m.media-amazon.com/images/I/61DOI6Le3kL.jpg,521194,width,12.6 centimetre
https://m.media-amazon.com/images/I/417xFKGzELL.jpg,154981,width,14.8 centimetre
https://m.media-amazon.com/images/I/51b66QKUYXL.jpg,166383,width,2.56 inch
https://m.media-amazon.com/images/I/612yXNm-0fL.jpg,478357,width,50.0 inch
https://m.media-amazon.com/images/I/51RJC6eHHmL.jpg,478357,width,46.0 centimetre
https://m.media-amazon.com/images/I/51fyudn0NkL.jpg,536334,width,8.0 centimetre
https://m.media-amazon.com/images/I/6152lUXa+2L.jpg,347830,width,1.0 centimetre
https://m.media-amazon.com/images/I/51NlYoXtvXL.jpg,752266,width,50.0 centimetre
https://m.media-amazon.com/images/I/51tRcyAJpQL.jpg,420160,width,13.0 inch
https://m.media-amazon.com/images/I/51Q+Fic7OEL.jpg,907907,width,0.56 inch
https://m.media-amazon.com/images/I/61EX8GmVoQL.jpg,556959,width,29.0 centimetre
https://m.media-amazon.com/images/I/417O-Tft0TL.jpg,521308,width,22.0 inch
https://m.media-amazon.com/images/I/41uXGL1OsCL.jpg,592333,width,2.6 centimetre
https://m.media-amazon.com/images/I/51UmzJuD4+L.jpg,242256,width,20.0 inch
https://m.media-amazon.com/images/I/51CvLw2B-UL.jpg,713763,width,76.0 centimetre
